year,genre,rating,users_rating,votes,languages,runtime
18.0,6.0,5.5,7.0,103.0,1.0,116.0
18.0,6.0,2.0,5.0,31.0,1.0,102.5
18.0,5.0,5.0,6.1,7.0,1.0,99.5
18.0,3.0,5.5,6.0,136.0,1.0,101.5
18.0,5.0,5.0,6.2,8.0,1.0,99.5
19.0,6.0,2.5,6.0,27.0,1.0,92.5
19.0,6.0,9.5,6.6,41.0,1.0,93.5
19.0,6.0,8.0,6.0,45.0,1.0,88.0
19.0,5.0,5.0,5.8,6.0,1.0,99.5
19.0,13.0,9.0,7.1,11.0,1.0,75.0
19.0,5.0,6.0,6.1,19.0,1.0,84.0
19.0,5.0,2.0,7.4,98.0,1.0,120.0
19.0,5.0,5.5,6.8,132.0,1.0,105.0
19.0,3.0,9.5,4.2,37.0,1.0,100.0
19.0,5.0,3.0,4.7,18.0,1.0,88.5
19.0,5.0,5.0,7.8,2445.0,1.0,112.0
20.0,5.0,3.0,4.9,15.0,1.0,93.0
20.0,6.0,5.5,6.4,110.0,1.0,90.0
20.0,5.0,2.5,7.5,21.0,1.0,89.0
20.0,5.0,1.0,7.2,189.0,1.0,106.0
20.0,3.0,1.0,6.6,326.0,1.0,102.0
20.0,8.0,9.0,4.1,7.0,1.0,120.0
20.0,5.0,8.0,7.2,8.0,1.0,90.0
21.0,4.0,1.0,7.8,640.0,1.0,112.0
21.0,8.0,9.0,6.3,6.0,1.0,105.0
21.0,5.0,8.5,6.1,45.0,1.0,82.0
22.0,8.0,5.5,6.8,105.0,1.0,103.0
23.0,8.0,9.0,7.3,12.0,1.0,86.5
23.0,10.0,6.0,7.6,226.0,1.0,82.5
24.0,14.0,5.0,6.9,116.0,4.0,97.0
25.0,5.0,8.5,4.6,17.0,1.0,71.5
25.0,3.0,8.5,6.6,15.0,1.0,51.0
25.0,5.0,9.0,5.7,10.0,1.0,85.5
25.0,3.0,8.5,6.8,17.0,1.0,60.0
25.0,5.0,9.0,7.0,5.0,1.0,78.0
25.0,5.0,9.0,6.4,7.0,1.0,71.0
26.0,5.0,8.5,7.4,42.0,1.0,125.0
26.0,5.0,9.0,5.8,13.0,1.0,73.0
26.0,5.0,6.0,8.0,11.0,1.0,100.0
26.0,15.0,8.0,6.3,6.0,1.0,95.0
26.0,8.0,8.0,5.1,88.0,2.0,90.0
27.0,5.0,9.0,5.4,5.0,1.0,72.5
27.0,15.0,9.0,4.8,13.0,1.0,81.5
27.0,3.0,8.0,6.2,6.0,1.0,84.0
27.0,5.0,9.0,6.6,5.0,1.0,60.0
27.0,5.0,9.0,2.4,5.0,1.0,85.0
27.0,6.0,5.0,6.5,25.0,1.0,83.0
27.0,5.0,9.0,5.6,14.0,1.0,66.5
27.0,5.0,8.5,5.9,18.0,1.0,83.0
27.0,5.0,9.0,7.5,8.0,1.0,80.5
27.0,6.0,8.0,4.7,6.0,1.0,85.0
27.0,5.0,9.5,6.8,40.0,1.0,118.0
27.0,10.0,9.0,6.6,10.0,1.0,68.0
28.0,6.0,9.0,7.9,7.0,1.0,86.0
28.0,5.0,8.5,5.1,14.0,1.0,60.0
28.0,5.0,8.0,5.0,5.0,1.0,85.0
28.0,5.0,5.0,6.7,372.0,6.0,93.0
28.0,8.0,8.0,5.4,397.0,2.0,98.0
28.0,15.0,9.0,5.0,8.0,1.0,81.5
29.0,8.0,8.0,4.2,253.0,1.0,105.0
29.0,6.0,9.0,7.2,9.0,1.0,88.0
29.0,5.0,8.5,6.7,43.0,1.0,121.5
29.0,3.0,8.5,5.6,7.0,1.0,92.0
29.0,8.0,8.0,5.2,470.0,2.0,97.0
29.0,6.0,5.5,6.8,35.0,1.0,88.0
29.0,6.0,8.5,7.1,9.0,1.0,90.0
29.0,6.0,4.5,6.7,24.0,1.0,88.0
29.0,3.0,8.5,6.6,9.0,1.0,86.0
30.0,5.0,8.5,6.2,15.0,1.0,88.0
30.0,6.0,4.5,7.3,27.0,1.0,85.5
30.0,5.0,8.5,6.2,13.0,1.0,88.0
30.0,8.0,8.0,6.8,31.0,1.0,85.0
30.0,5.0,9.0,7.6,9.0,1.0,86.5
30.0,3.0,9.0,5.8,10.0,1.0,72.0
30.0,3.0,8.5,4.9,9.0,1.0,86.0
30.0,5.0,9.0,5.0,7.0,1.0,86.0
30.0,3.0,8.0,5.6,21.0,1.0,82.0
30.0,5.0,8.5,6.2,8.0,1.0,86.0
30.0,5.0,9.0,7.7,6.0,1.0,82.0
30.0,6.0,9.0,7.9,7.0,1.0,88.5
30.0,6.0,8.5,6.7,16.0,1.0,88.0
30.0,5.0,4.5,7.2,29.0,1.0,90.0
30.0,5.0,8.5,5.4,9.0,1.0,105.0
31.0,5.0,8.5,3.8,6.0,1.0,86.0
31.0,5.0,8.5,7.4,10.0,1.0,83.0
31.0,5.0,4.5,6.2,20.0,1.0,83.5
31.0,6.0,4.5,7.3,24.0,1.0,84.5
31.0,3.0,9.0,5.4,5.0,1.0,81.0
31.0,8.0,9.0,7.4,7.0,1.0,88.5
31.0,5.0,4.5,7.5,31.0,1.0,86.5
31.0,6.0,8.5,6.7,19.0,1.0,85.0
31.0,8.0,9.0,5.6,10.0,1.0,97.5
31.0,5.0,8.5,8.2,6.0,1.0,95.0
31.0,5.0,8.5,8.7,15.0,1.0,88.0
31.0,6.0,9.0,5.5,13.0,1.0,113.5
32.0,8.0,5.0,6.5,123.0,1.0,92.0
32.0,5.0,8.5,5.9,9.0,1.0,90.0
32.0,4.0,8.5,5.8,5.0,1.0,94.0
32.0,6.0,9.0,4.6,8.0,1.0,97.5
32.0,5.0,9.0,6.7,7.0,1.0,101.5
32.0,3.0,9.0,3.8,6.0,1.0,74.0
32.0,5.0,8.5,7.5,11.0,1.0,139.0
32.0,8.0,11.0,5.6,1483.0,1.0,108.5
32.0,6.0,8.0,7.1,22.0,1.0,81.0
32.0,8.0,9.0,7.9,8.0,1.0,98.0
32.0,4.0,9.0,6.0,7.0,1.0,101.5
32.0,3.0,9.0,4.6,12.0,1.0,80.0
33.0,5.0,9.0,7.1,7.0,1.0,101.5
33.0,5.0,4.5,6.9,27.0,1.0,96.5
33.0,8.0,8.0,4.3,20.0,2.0,83.0
33.0,5.0,8.5,6.3,6.0,1.0,97.0
33.0,5.0,8.5,6.9,8.0,1.0,106.0
33.0,8.0,8.0,4.7,123.0,2.0,98.5
33.0,6.0,4.5,7.0,19.0,1.0,83.0
33.0,3.0,8.5,5.0,5.0,1.0,86.0
33.0,8.0,7.0,4.4,89.0,1.0,93.0
33.0,4.0,9.0,4.3,9.0,1.0,106.0
33.0,3.0,4.5,5.1,18.0,1.0,87.5
33.0,8.0,4.5,7.5,26.0,1.0,89.5
33.0,3.0,4.5,6.2,27.0,1.0,95.0
33.0,5.0,5.5,7.4,150.0,1.0,99.0
34.0,5.0,9.0,8.5,12.0,1.0,114.5
34.0,10.0,7.0,4.0,46.0,1.0,87.0
34.0,5.0,7.0,7.1,49.0,1.0,96.0
34.0,6.0,4.5,8.0,23.0,1.0,89.5
34.0,6.0,4.5,6.7,30.0,1.0,93.5
34.0,1.0,8.5,7.6,5.0,1.0,131.0
34.0,8.0,8.5,4.8,5.0,1.0,95.0
34.0,5.0,9.0,7.4,9.0,1.0,98.0
34.0,5.0,9.0,8.2,11.0,1.0,111.0
34.0,8.0,7.5,5.2,241.0,1.0,87.0
34.0,8.0,8.5,5.4,16.0,1.0,90.0
34.0,5.0,8.5,5.6,7.0,1.0,122.0
34.0,6.0,8.0,7.1,198.0,1.0,83.0
34.0,8.0,8.5,4.7,6.0,7.0,90.0
34.0,4.0,9.0,4.5,65.0,1.0,88.0
34.0,8.0,7.0,5.8,54.0,1.0,90.0
34.0,3.0,4.5,6.4,19.0,1.0,90.0
35.0,3.0,7.5,4.2,41.0,1.0,83.0
35.0,5.0,9.0,5.8,5.0,1.0,145.0
35.0,6.0,8.5,7.9,7.0,1.0,88.0
35.0,8.0,9.0,7.0,160.0,1.0,88.0
35.0,5.0,4.5,7.0,20.0,1.0,85.5
35.0,6.0,7.0,7.8,51.0,1.0,96.0
35.0,5.0,8.5,8.0,5.0,1.0,93.0
35.0,3.0,8.5,8.2,15.0,1.0,88.0
35.0,5.0,8.5,7.0,6.0,1.0,181.0
35.0,8.0,7.5,5.7,220.0,1.0,88.0
35.0,15.0,7.5,5.9,37.0,1.0,84.0
35.0,5.0,1.0,7.6,25.0,1.0,98.0
35.0,6.0,8.5,8.2,5.0,1.0,90.0
35.0,5.0,8.5,8.1,15.0,1.0,90.0
36.0,3.0,8.5,4.4,5.0,1.0,100.0
36.0,8.0,8.5,6.8,6.0,1.0,92.0
36.0,5.0,8.5,5.2,5.0,1.0,109.0
36.0,5.0,8.5,7.2,12.0,1.0,94.5
36.0,6.0,4.5,6.6,34.0,1.0,88.5
36.0,8.0,4.5,6.4,22.0,1.0,89.5
36.0,8.0,4.0,5.8,43.0,1.0,88.5
36.0,5.0,8.5,7.7,6.0,1.0,100.0
36.0,5.0,4.0,6.8,31.0,1.0,92.0
36.0,8.0,4.5,4.7,17.0,1.0,95.0
36.0,5.0,9.0,7.2,6.0,1.0,140.5
36.0,5.0,9.0,6.3,6.0,1.0,140.5
36.0,8.0,8.0,6.1,22.0,1.0,79.5
36.0,5.0,4.5,6.6,20.0,1.0,85.5
36.0,5.0,8.5,5.8,12.0,1.0,93.0
36.0,8.0,8.5,6.6,14.0,1.0,92.5
37.0,5.0,8.5,4.3,7.0,1.0,87.0
37.0,4.0,8.0,5.7,400.0,1.0,97.0
37.0,6.0,7.0,7.9,36.0,1.0,88.0
37.0,5.0,8.5,5.8,179.0,1.0,97.0
37.0,5.0,8.5,6.9,8.0,1.0,105.0
37.0,5.0,9.0,7.3,10.0,1.0,101.0
37.0,8.0,7.0,5.4,47.0,1.0,88.5
37.0,8.0,8.5,6.6,14.0,1.0,95.0
37.0,8.0,8.0,5.9,16.0,1.0,97.5
37.0,6.0,4.0,7.1,36.0,1.0,89.0
37.0,3.0,8.5,7.2,14.0,1.0,99.0
38.0,6.0,8.5,7.3,9.0,1.0,97.0
38.0,2.0,4.5,7.3,15.0,1.0,93.5
38.0,5.0,9.0,5.8,6.0,1.0,98.0
38.0,5.0,8.0,7.7,15.0,1.0,94.5
38.0,8.0,7.0,4.4,91.0,1.0,100.0
38.0,8.0,4.0,5.1,32.0,1.0,96.0
38.0,5.0,8.5,7.9,13.0,1.0,94.5
38.0,8.0,8.5,6.0,12.0,1.0,88.5
38.0,6.0,8.0,7.8,65.0,1.0,88.0
38.0,8.0,8.5,5.6,10.0,1.0,90.0
38.0,5.0,9.0,5.3,6.0,1.0,98.0
38.0,15.0,8.5,7.0,8.0,1.0,83.0
38.0,8.0,7.5,6.2,17.0,1.0,100.0
38.0,8.0,8.5,7.2,5.0,1.0,92.0
38.0,15.0,9.0,5.4,10.0,1.0,86.5
38.0,6.0,4.0,7.6,40.0,1.0,88.5
38.0,8.0,7.0,5.3,48.0,1.0,90.0
39.0,8.0,8.0,5.6,13.0,1.0,90.0
39.0,3.0,4.0,6.3,26.0,1.0,94.0
39.0,6.0,8.5,7.0,9.0,1.0,90.0
39.0,6.0,7.5,7.8,68.0,1.0,90.0
39.0,8.0,8.0,5.0,210.0,1.0,74.0
39.0,8.0,7.5,6.4,16.0,1.0,90.0
39.0,8.0,9.0,6.4,7.0,1.0,91.0
39.0,5.0,8.5,4.3,12.0,1.0,87.0
39.0,15.0,7.0,6.5,44.0,1.0,85.5
39.0,3.0,8.0,5.6,378.0,1.0,96.0
39.0,5.0,8.0,7.1,15.0,1.0,97.0
39.0,15.0,8.0,5.9,13.0,1.0,86.5
39.0,5.0,9.0,7.7,6.0,1.0,116.0
39.0,8.0,7.5,6.0,72.0,1.0,86.0
39.0,5.0,7.0,6.2,49.0,1.0,102.0
39.0,5.0,9.0,5.5,6.0,1.0,107.0
39.0,5.0,7.5,8.2,27.0,1.0,110.0
40.0,8.0,9.0,6.9,7.0,1.0,90.0
40.0,5.0,9.0,6.3,6.0,1.0,110.0
40.0,3.0,8.5,4.4,7.0,1.0,97.0
40.0,8.0,7.0,5.6,69.0,1.0,88.0
40.0,8.0,7.5,6.3,203.0,1.0,92.0
40.0,5.0,7.0,7.6,59.0,1.0,90.0
40.0,15.0,3.5,5.7,1040.0,1.0,135.5
40.0,3.0,7.0,6.0,226.0,2.0,81.0
40.0,5.0,7.5,7.8,19.0,1.0,97.5
40.0,3.0,4.5,4.6,28.0,1.0,117.0
40.0,8.0,8.0,5.3,24.0,1.0,78.0
41.0,8.0,4.0,5.1,21.0,2.0,95.0
41.0,5.0,8.5,6.7,6.0,1.0,127.0
41.0,5.0,7.5,5.9,15.0,1.0,95.0
41.0,6.0,7.0,7.7,42.0,1.0,89.0
41.0,6.0,8.5,5.9,8.0,1.0,88.0
41.0,5.0,9.0,8.3,7.0,1.0,107.5
41.0,4.0,7.0,2.9,298.0,1.0,90.0
41.0,5.0,9.0,8.2,5.0,1.0,107.5
41.0,5.0,7.5,7.0,14.0,1.0,111.0
42.0,11.0,7.5,8.0,24.0,1.0,86.5
42.0,5.0,7.5,7.6,27.0,1.0,125.0
42.0,5.0,7.5,7.6,12.0,1.0,127.0
42.0,8.0,7.0,6.7,24.0,1.0,86.5
42.0,5.0,7.5,7.2,29.0,1.0,140.0
42.0,5.0,8.5,7.6,9.0,1.0,107.5
42.0,6.0,8.5,5.8,6.0,1.0,93.0
42.0,3.0,8.5,5.4,9.0,1.0,92.5
43.0,3.0,8.5,6.4,7.0,1.0,111.0
43.0,8.0,7.5,5.9,16.0,1.0,97.5
43.0,6.0,8.5,8.5,6.0,1.0,88.0
43.0,8.0,7.5,5.8,26.0,8.0,83.0
44.0,5.0,7.0,7.7,39.0,1.0,88.5
44.0,8.0,8.5,4.7,7.0,1.0,95.5
44.0,5.0,8.5,7.2,6.0,1.0,95.0
44.0,5.0,9.0,8.4,5.0,1.0,91.5
45.0,6.0,8.0,6.7,6.0,1.0,98.0
45.0,6.0,7.5,6.4,18.0,1.0,105.5
45.0,8.0,4.0,7.1,15.0,1.0,100.0
46.0,8.0,7.5,6.8,11.0,1.0,95.0
47.0,6.0,8.0,6.8,9.0,1.0,111.0
47.0,5.0,7.5,6.5,12.0,1.0,145.0
47.0,4.0,7.5,7.2,16.0,1.0,122.5
48.0,5.0,8.0,5.8,5.0,1.0,110.0
48.0,11.0,7.5,7.4,9.0,1.0,110.0
48.0,6.0,7.5,7.0,20.0,1.0,111.0
48.0,3.0,8.0,5.2,8.0,1.0,95.0
48.0,8.0,7.0,5.6,43.0,1.0,89.5
49.0,3.0,7.5,5.9,28.0,1.0,129.5
49.0,5.0,4.0,8.4,10.0,1.0,104.0
49.0,4.0,7.5,7.4,7.0,1.0,102.5
49.0,5.0,7.5,7.7,20.0,1.0,115.0
49.0,5.0,8.0,6.2,6.0,1.0,110.0
50.0,5.0,7.5,7.1,7.0,1.0,113.5
51.0,5.0,7.5,7.6,9.0,1.0,117.0
52.0,5.0,8.0,6.3,6.0,1.0,92.0
52.0,8.0,7.5,5.8,8.0,1.0,104.5
53.0,14.0,7.5,6.2,6.0,1.0,152.0
54.0,5.0,7.5,7.8,24.0,1.0,119.0
55.0,6.0,8.5,7.4,154.0,1.0,115.0
56.0,6.0,7.5,5.0,7.0,1.0,107.0
57.0,5.0,7.0,7.5,94.0,1.0,101.0
58.0,5.0,4.0,6.4,30.0,1.0,97.0
59.0,5.0,7.5,6.3,9.0,1.0,116.0
60.0,5.0,7.5,6.6,27.0,1.0,150.0
61.0,4.0,7.5,7.0,8.0,1.0,111.5
62.0,15.0,7.5,7.2,11.0,1.0,60.0
